state_rank,neet_rank,neet_roll_no,gender,category,PH,score
31644,834486,4201260035,Female,OBC-(NCL) As Per Central List,No,233
31645,834567,4201240159,Female,OBC-(NCL) As Per Central List,No,233
31646,834654,4201270021,Female,ST,No,233
31647,834655,4203040192,Female,ST,No,233
31648,834826,4203020046,Male,SC,No,233
31649,834849,4205060483,Female,Gen-EWS,No,233
31650,834965,4202030692,Female,OBC-(NCL) As Per Central List,No,233
31651,835016,4201330338,Male,OBC-(NCL) As Per Central List,No,233
31652,835418,4201160433,Male,General,No,233
31653,835458,4203020362,Female,SC,No,233
31654,835487,4201070126,Female,OBC-(NCL) As Per Central List,No,232
31655,835514,4201030835,Female,OBC-(NCL) As Per Central List,No,232
31656,835526,4204020095,Female,OBC-(NCL) As Per Central List,No,232
31657,835536,4207010429,Male,ST,No,232
31658,835552,4201011167,Female,OBC-(NCL) As Per Central List,No,232
31659,835567,4205050042,Female,OBC-(NCL) As Per Central List,No,232
31660,835569,4221060175,Male,ST,No,232
31661,835608,4211010286,Female,OBC-(NCL) As Per Central List,No,232
31662,835624,4221020280,Female,General,No,232
31663,835634,4201040533,Female,General,No,232
31664,835661,4201230221,Female,OBC-(NCL) As Per Central List,No,232
31665,835663,4201140492,Female,General,No,232
31666,835670,4213010198,Female,SC,No,232
31667,835684,4219020179,Female,Gen-EWS,No,232
31668,835691,4201140001,Male,OBC-(NCL) As Per Central List,No,232
31669,835697,4207040414,Female,OBC-(NCL) As Per Central List,No,232
31670,835700,4219020032,Female,SC,No,232
31671,835711,4215010667,Female,OBC-(NCL) As Per Central List,No,232
31672,835716,4201120310,Female,OBC-(NCL) As Per Central List,No,232
31673,835733,4202030659,Male,OBC-(NCL) As Per Central List,No,232
31674,835743,4208090244,Male,ST,No,232
31675,835755,4201250032,Male,OBC-(NCL) As Per Central List,No,232
31676,835765,4207030211,Female,Gen-EWS,No,232
31677,835767,4219010029,Female,OBC-(NCL) As Per Central List,No,232
31678,835771,4201010791,Female,General,No,232
31679,835775,4203020285,Female,OBC-(NCL) As Per Central List,No,232
31680,835782,4219080188,Male,OBC-(NCL) As Per Central List,No,232
31681,835815,4201150517,Female,General,No,232
31682,835822,4207040208,Male,OBC-(NCL) As Per Central List,No,232
31683,835839,4201410417,Female,OBC-(NCL) As Per Central List,No,232
31684,835860,4203020051,Female,SC,No,232
31685,835863,4201350009,Male,OBC-(NCL) As Per Central List,No,232
31686,835866,4202020534,Female,OBC-(NCL) As Per Central List,No,232
31687,835870,4215010696,Female,General,No,232
31688,835875,4202030052,Female,OBC-(NCL) As Per Central List,No,232
31689,835892,4224010029,Male,OBC-(NCL) As Per Central List,No,232
31690,835923,4219040236,Female,SC,No,232
31691,835938,4201100516,Female,General,No,232
31692,835955,4205010942,Female,OBC-(NCL) As Per Central List,No,232
31693,835956,4205011199,Female,General,No,232
31694,835971,4205020421,Female,OBC-(NCL) As Per Central List,No,232
31695,836008,4201260136,Female,General,No,232
31696,836017,4201330538,Male,OBC-(NCL) As Per Central List,No,232
31697,836019,4221030300,Female,General,No,232
31698,836024,4201030966,Female,ST,No,232
31699,836038,4201470216,Male,ST,No,232
31700,836057,4201340337,Male,SC,No,232
31701,836063,4201270752,Male,General,No,232
31702,836064,4208020305,Male,OBC-(NCL) As Per Central List,No,232
31703,836066,4205070248,Female,SC,No,232
31704,836070,4201050070,Female,Gen-EWS,No,232
31705,836083,4206080137,Female,SC,No,232
31706,836086,4210010077,Male,ST,No,232
31707,836087,4201250223,Female,General,No,232
31708,836104,4209030091,Female,OBC-(NCL) As Per Central List,No,232
31709,836153,4205040553,Male,ST,No,232
31710,836204,4202010667,Male,SC,No,232
31711,836233,4205090062,Female,SC,No,232
31712,836238,4201110240,Female,OBC-(NCL) As Per Central List,No,232
31713,836245,4205060410,Female,General,No,232
31714,836249,4207060363,Female,ST,No,232
31715,836260,4201300716,Male,General,No,232
31716,836271,4201260065,Female,OBC-(NCL) As Per Central List,No,232
31717,836288,4201050651,Female,OBC-(NCL) As Per Central List,No,232
31718,836301,4208010378,Male,General,No,232
31719,836380,4208070434,Female,SC,No,232
31720,836421,4201400260,Female,SC,No,232
31721,836429,4201320624,Female,General,No,232
31722,836474,4219090020,Female,OBC-(NCL) As Per Central List,No,232
31723,836480,4221030259,Female,Gen-EWS,No,232
31724,836489,4201100614,Female,General,No,232
31725,836538,4201011158,Female,SC,No,232
31726,836580,4201130527,Female,General,No,232
31727,836599,4201310071,Female,General,No,232
31728,836621,4205010974,Male,SC,No,232
31729,836626,4201400361,Female,OBC-(NCL) As Per Central List,No,232
31730,836628,4223010143,Female,OBC-(NCL) As Per Central List,No,232
31731,836686,4221030348,Female,ST,No,232
31732,836690,4216020001,Female,Gen-EWS,No,232
31733,836696,4201040112,Female,SC,No,232
31734,836712,4201330075,Female,Gen-EWS,No,232
31735,836719,4205050218,Female,Gen-EWS,No,232
31736,836741,4201100030,Female,OBC-(NCL) As Per Central List,No,232
31737,836769,4201340354,Female,OBC-(NCL) As Per Central List,No,232
31738,836774,4201150236,Female,General,No,232
31739,836813,4201050092,Female,General,No,232
31740,836845,4210010294,Male,General,No,232
31741,836873,4201450311,Male,Gen-EWS,No,232
31742,836920,4217030239,Female,OBC-(NCL) As Per Central List,No,232
31743,836927,4201130276,Female,OBC-(NCL) As Per Central List,No,232
31744,836948,4208020093,Male,OBC-(NCL) As Per Central List,No,232
31745,836984,4209030024,Female,ST,No,232
31746,836988,4207020367,Female,Gen-EWS,No,232
31747,836990,4202050387,Female,OBC-(NCL) As Per Central List,No,232
31748,837008,4207080033,Female,OBC-(NCL) As Per Central List,No,232
31749,837031,4201110112,Male,SC,No,232
31750,837042,4220020356,Female,ST,No,232
31751,837057,4207020610,Female,SC,No,232
31752,837058,4201031122,Female,OBC-(NCL) As Per Central List,No,232
31753,837144,4206010335,Female,OBC-(NCL) As Per Central List,Yes,232
31754,837217,4201130207,Male,General,No,232
31755,837236,4219020156,Male,ST,No,232
31756,837353,4201240217,Male,General,No,232
31757,837362,4201280618,Female,General,No,232
31758,837374,4201020551,Female,OBC-(NCL) As Per Central List,No,232
31759,837407,4201430036,Female,SC,No,232
31760,837469,4201260045,Female,SC,No,232
31761,837490,4201030681,Female,OBC-(NCL) As Per Central List,No,232
31762,837526,4201120339,Female,OBC-(NCL) As Per Central List,No,232
31763,837563,4212010150,Male,SC,No,232
31764,837573,4201380373,Male,SC,No,232
31765,837601,4204010401,Female,OBC-(NCL) As Per Central List,No,232
31766,837649,4201450274,Female,General,No,232
31767,837862,4201060252,Male,SC,No,232
31768,837936,4205060256,Female,OBC-(NCL) As Per Central List,No,232
31769,838103,4203020224,Male,SC,No,232
31770,838153,4221040229,Female,OBC-(NCL) As Per Central List,No,232
31771,838173,4201170373,Male,General,No,232
31772,838195,4208010722,Female,General,No,232
31773,838229,4201480242,Female,OBC-(NCL) As Per Central List,No,232
31774,838267,4201350336,Male,OBC-(NCL) As Per Central List,No,232
31775,838274,4201370156,Male,General,No,232
31776,838328,4201020050,Male,General,No,232
31777,838584,4201060194,Male,OBC-(NCL) As Per Central List,No,232
31778,839108,4201380189,Female,Gen-EWS,No,231
31779,839120,4201200237,Female,OBC-(NCL) As Per Central List,No,231
31780,839145,4201110350,Male,ST,No,231
31781,839165,4207010691,Male,OBC-(NCL) As Per Central List,No,231
31782,839184,4206060225,Female,ST,No,231
31783,839222,4201310313,Female,OBC-(NCL) As Per Central List,No,231
31784,839233,4202030349,Male,SC,No,231
31785,839246,4219050359,Female,SC,No,231
31786,839249,4224030014,Female,SC,No,231
31787,839253,4219030089,Female,OBC-(NCL) As Per Central List,No,231
31788,839257,4208020804,Male,OBC-(NCL) As Per Central List,No,231
31789,839258,4201230093,Female,OBC-(NCL) As Per Central List,No,231
31790,839274,4201130209,Female,OBC-(NCL) As Per Central List,No,231
31791,839276,4201100135,Female,SC,No,231
31792,839298,4206010296,Female,OBC-(NCL) As Per Central List,No,231
31793,839300,4201160220,Female,General,No,231
31794,839344,4208020591,Male,SC,No,231
31795,839346,4203030026,Female,ST,No,231
31796,839350,4201140342,Female,Gen-EWS,No,231
31797,839357,4201210308,Female,General,No,231
31798,839387,4201160458,Female,OBC-(NCL) As Per Central List,No,231
31799,839393,4207040007,Female,SC,No,231
31800,839407,4213010338,Female,General,No,231
31801,839412,4201290491,Female,OBC-(NCL) As Per Central List,No,231
31802,839417,4206010362,Female,OBC-(NCL) As Per Central List,No,231
31803,839431,4209030208,Female,OBC-(NCL) As Per Central List,No,231
31804,839452,4204010450,Female,General,No,231
31805,839458,4202050512,Female,SC,No,231
31806,839487,4204030389,Female,Gen-EWS,No,231
31807,839489,4219070162,Male,OBC-(NCL) As Per Central List,No,231
31808,839494,4207020166,Female,General,No,231
31809,839499,4205080323,Female,SC,No,231
31810,839505,4201120193,Male,General,No,231
31811,839506,4207010145,Female,OBC-(NCL) As Per Central List,No,231
31812,839518,4202050658,Female,OBC-(NCL) As Per Central List,No,231
31813,839527,4201140486,Male,SC,No,231
31814,839529,4201300413,Male,OBC-(NCL) As Per Central List,No,231
31815,839530,4205020394,Female,General,No,231
31816,839532,4222020464,Female,Gen-EWS,No,231
31817,839539,4221050195,Female,Gen-EWS,No,231
31818,839546,4221040059,Female,OBC-(NCL) As Per Central List,No,231
31819,839547,4201170087,Female,General,No,231
31820,839564,4201340151,Female,Gen-EWS,No,231
31821,839568,4203010184,Female,SC,No,231
31822,839584,4205050393,Female,SC,No,231
31823,839606,4205030102,Female,ST,No,231
31824,839615,4201320569,Female,SC,No,231
31825,839622,4201350179,Female,General,No,231
31826,839623,4219080064,Male,SC,No,231
31827,839631,4207010272,Male,OBC-(NCL) As Per Central List,No,231
31828,839709,4204010477,Male,OBC-(NCL) As Per Central List,No,231
31829,839712,4221070057,Female,General,No,231
31830,839717,4204030208,Female,OBC-(NCL) As Per Central List,No,231
31831,839756,4205040365,Male,ST,No,231
31832,839767,4201190417,Female,OBC-(NCL) As Per Central List,No,231
31833,839790,4207030334,Male,OBC-(NCL) As Per Central List,No,231
31834,839799,4223010112,Male,OBC-(NCL) As Per Central List,No,231
31835,839837,4208060193,Female,General,No,231
31836,839841,4201170187,Female,SC,No,231
31837,839848,4202010728,Female,OBC-(NCL) As Per Central List,No,231
31838,839855,4204020321,Female,SC,No,231
31839,839882,4201450369,Female,OBC-(NCL) As Per Central List,No,231
31840,839903,4201040591,Female,SC,No,231
31841,839904,4207030112,Male,OBC-(NCL) As Per Central List,No,231
31842,839930,4207010166,Female,OBC-(NCL) As Per Central List,No,231
31843,839940,4204010034,Female,ST,No,231
31844,839942,4201400164,Female,OBC-(NCL) As Per Central List,No,231
31845,839948,4201040312,Female,General,No,231
31846,839950,4203040006,Female,OBC-(NCL) As Per Central List,No,231
31847,839957,4201100588,Female,SC,No,231
31848,839966,4224020074,Male,OBC-(NCL) As Per Central List,No,231
31849,839974,4201170326,Female,General,No,231
31850,839983,4215010105,Female,SC,No,231
31851,839986,4201280559,Male,Gen-EWS,No,231
31852,840000,4217010010,Female,SC,No,231
31853,840033,4205010387,Female,SC,No,231
31854,840091,4215010051,Male,ST,No,231
31855,840174,4222010265,Female,General,No,231
31856,840238,4207110011,Female,General,No,231
31857,840284,4220040300,Female,OBC-(NCL) As Per Central List,No,231
31858,840309,4201430449,Female,OBC-(NCL) As Per Central List,No,231
31859,840346,4203010978,Female,Gen-EWS,No,231
31860,840381,4205050264,Female,SC,No,231
31861,840405,4221080297,Female,OBC-(NCL) As Per Central List,No,231
31862,840406,4201290027,Female,General,No,231
31863,840415,4207040348,Female,OBC-(NCL) As Per Central List,No,231
31864,840439,4205070167,Female,SC,No,231
31865,840444,4221030142,Male,OBC-(NCL) As Per Central List,No,231
31866,840474,4209030073,Female,ST,No,231
31867,840498,4221060122,Female,OBC-(NCL) As Per Central List,No,231
31868,840550,4221090024,Female,OBC-(NCL) As Per Central List,No,231
31869,840643,4201280490,Female,General,No,231
31870,840649,4201440328,Female,Gen-EWS,No,231
31871,840668,4201011262,Female,SC,No,231
31872,840712,4205060289,Female,OBC-(NCL) As Per Central List,No,231
31873,840748,4206060189,Female,Gen-EWS,No,231
31874,840761,4208040379,Female,ST,No,231
31875,840812,4206040051,Male,OBC-(NCL) As Per Central List,No,231
31876,840825,4218010012,Female,OBC-(NCL) As Per Central List,No,231
31877,840883,4201340233,Male,General,No,231
31878,840925,4206060331,Female,OBC-(NCL) As Per Central List,No,231
31879,840927,4208090132,Female,ST,No,231
31880,840948,4201400444,Female,OBC-(NCL) As Per Central List,No,231
31881,840975,1525010006,Male,OBC-(NCL) As Per Central List,No,231
31882,841096,4208070031,Male,General,No,231
31883,841163,4219060119,Male,Gen-EWS,No,231
31884,841247,4208020953,Female,General,No,231
31885,841347,4217040078,Female,ST,No,231
31886,841373,4201460186,Male,General,No,231
31887,841385,4201440161,Male,General,No,231
31888,841420,4201021186,Female,OBC-(NCL) As Per Central List,No,231
31889,841506,4204030125,Female,OBC-(NCL) As Per Central List,No,231
31890,841508,4221060101,Female,OBC-(NCL) As Per Central List,No,231
31891,841635,4219040002,Female,OBC-(NCL) As Per Central List,No,231
31892,841649,4202050423,Male,OBC-(NCL) As Per Central List,No,231
31893,841665,4201180033,Female,General,No,231
31894,841697,4221030308,Female,OBC-(NCL) As Per Central List,No,231
31895,841709,4201270842,Female,General,No,231
31896,841780,4201180080,Female,SC,No,231
31897,841796,4205050583,Female,OBC-(NCL) As Per Central List,No,231
31898,841859,4205070093,Female,OBC-(NCL) As Per Central List,No,231
31899,841945,3115370385,Male,General,No,231
31900,841976,4205080200,Female,OBC-(NCL) As Per Central List,No,231
31901,842005,4213010475,Female,OBC-(NCL) As Per Central List,No,231
31902,842046,4201040885,Female,SC,No,231
31903,842061,4217040167,Female,OBC-(NCL) As Per Central List,No,231
31904,842090,4207010959,Female,OBC-(NCL) As Per Central List,No,231
31905,842137,4204040264,Female,OBC-(NCL) As Per Central List,No,231
31906,842197,4201200008,Female,OBC-(NCL) As Per Central List,No,231
31907,842397,4201360454,Male,General,No,231
31908,842495,4201020618,Female,General,No,231
31909,842542,4201120097,Female,Gen-EWS,No,231
31910,842553,4219020517,Female,ST,No,231
31911,842596,4201450374,Male,General,No,231
31912,842617,4201170223,Female,Gen-EWS,No,231
31913,842805,4201040172,Male,General,No,231
31914,842848,4201030240,Male,OBC-(NCL) As Per Central List,No,231
31915,842879,4201280245,Male,ST,No,230
31916,842880,4201350293,Male,OBC-(NCL) As Per Central List,No,230
31917,842885,4208080154,Female,OBC-(NCL) As Per Central List,No,230
31918,842897,4201400223,Female,ST,No,230
31919,842932,4205030044,Female,SC,No,230
31920,842959,4205011082,Female,SC,No,230
31921,842966,4206040134,Female,ST,No,230
31922,842999,4201010559,Female,OBC-(NCL) As Per Central List,No,230
31923,843000,4201190097,Female,General,No,230
31924,843011,4204040205,Female,OBC-(NCL) As Per Central List,No,230
31925,843017,4201040930,Female,General,No,230
31926,843031,4208080165,Female,Gen-EWS,No,230
31927,843036,4219090104,Female,SC,No,230
31928,843043,4204010337,Female,SC,No,230
31929,843058,4203011094,Female,ST,No,230
31930,843074,4221040333,Male,ST,No,230
31931,843082,4201180335,Female,OBC-(NCL) As Per Central List,No,230
31932,843094,1202020720,Male,General,Yes,230
31933,843095,4201180430,Female,Gen-EWS,No,230
31934,843112,4208020584,Male,SC,No,230
31935,843123,4208040290,Male,OBC-(NCL) As Per Central List,No,230
31936,843160,4220010289,Female,OBC-(NCL) As Per Central List,No,230
31937,843193,4221010306,Female,SC,No,230
31938,843201,4205030007,Female,OBC-(NCL) As Per Central List,No,230
31939,843210,4205011143,Male,General,No,230
31940,843218,4201090271,Female,General,No,230
31941,843243,4209010153,Female,SC,No,230
31942,843252,4201320026,Male,General,No,230
31943,843255,4224040051,Female,SC,No,230
31944,843265,4208030282,Female,ST,No,230
31945,843266,1502060832,Male,General,No,230
31946,843270,4207050336,Female,OBC-(NCL) As Per Central List,No,230
31947,843280,4204030431,Male,OBC-(NCL) As Per Central List,No,230
31948,843283,4205010889,Male,SC,No,230
31949,843285,4207050342,Male,OBC-(NCL) As Per Central List,No,230
31950,843288,4207020476,Female,ST,No,230
31951,843298,4207010177,Female,OBC-(NCL) As Per Central List,Yes,230
31952,843336,4213020351,Female,SC,No,230
31953,843342,4209010383,Female,General,No,230
31954,843344,4201140544,Male,OBC-(NCL) As Per Central List,No,230
31955,843346,4206010428,Female,OBC-(NCL) As Per Central List,No,230
31956,843347,4220030041,Female,SC,No,230
31957,843350,4205060352,Female,OBC-(NCL) As Per Central List,No,230
31958,843374,4203010434,Male,Gen-EWS,No,230
31959,843397,4222010287,Female,General,No,230
31960,843412,4205030565,Female,SC,No,230
31961,843460,4204030231,Female,ST,No,230
31962,843470,4224010017,Female,SC,No,230
31963,843471,4207040034,Male,SC,No,230
31964,843472,4219030281,Male,General,No,230
31965,843487,4205040031,Female,Gen-EWS,No,230
31966,843512,4201300424,Male,ST,No,230
31967,843544,4215010057,Female,SC,No,230
31968,843596,4204030369,Female,General,No,230
31969,843623,4207100164,Female,SC,No,230
31970,843654,4202050625,Female,OBC-(NCL) As Per Central List,No,230
31971,843675,4224010125,Male,General,No,230
31972,843676,4208070411,Female,OBC-(NCL) As Per Central List,No,230
31973,843730,4205040473,Female,General,No,230
31974,843740,4205011098,Female,General,No,230
31975,843793,4201020109,Female,SC,No,230
31976,843838,4205070295,Female,SC,No,230
31977,843856,4201450119,Male,General,No,230
31978,843906,4206040248,Male,General,No,230
31979,843907,4206060092,Female,OBC-(NCL) As Per Central List,No,230
31980,843911,4202010542,Female,General,No,230
31981,843938,4201120582,Female,General,No,230
31982,843955,4201360011,Female,SC,No,230
31983,843961,4207010872,Female,Gen-EWS,No,230
31984,843983,4201330352,Female,General,No,230
31985,844027,4205060142,Female,SC,No,230
31986,844041,4205030358,Female,OBC-(NCL) As Per Central List,No,230
31987,844065,4207040278,Female,OBC-(NCL) As Per Central List,No,230
31988,844076,4203040190,Female,SC,No,230
31989,844079,4201020052,Female,General,No,230
